" 9;","2.000000"
" 9]","1.000000"
" 9è","1.000000"
" = ","1.000000"
" A ","252.000000"
" A.","22.000000"
" A/","1.000000"
" AB","1.000000"
" AC","7.000000"
" AD","2.000000"
" AF","1.000000"
" AR","1.000000"
" AU","1.000000"
" Aa","1.000000"
" Ab","51.000000"
" Ac","31.000000"
" Ad","25.000000"
" Ae","2.000000"
" Af","4.000000"
" Ag","34.000000"
" Ah","2.000000"
" Ai","118.000000"
" Aj","4.000000"
" Al","490.000000"
" Am","139.000000"
" An","209.000000"
" Ap","21.000000"
" Aq","166.000000"
" Ar","314.000000"
" As","36.000000"
" At","41.000000"
" Au","32.000000"
" Av","12.000000"
" Aw","5.000000"
" Ax","1.000000"
" Ay","7.000000"
" Az","14.000000"
" Aç","1.000000"
" Aè","2.000000"
" B ","3.000000"
" B,","3.000000"
" B-","2.000000"
" B.","2.000000"
" B:","1.000000"
" BB","1.000000"
" BM","1.000000"
" BN","2.000000"
" BO","2.000000"
" Ba","873.000000"
" Be","233.000000"
" Bh","1.000000"
" Bi","77.000000"
" Bj","2.000000"
" Bl","82.000000"
" Bo","147.000000"
" Br","220.000000"
" Bu","109.000000"
" By","1.000000"
" Bà","4.000000"
" Bá","2.000000"
" Bè","24.000000"
" Bé","3.000000"
" Bí","3.000000"
" Bò","5.000000"
" C-","6.000000"
" C.","22.000000"
" CA","1.000000"
" CB","2.000000"
" CC","2.000000"
" CD","2.000000"
" CE","15.000000"
" CF","7.000000"
" CI","3.000000"
" CN","10.000000"
" CO","2.000000"
" CR","1.000000"
" CU","6.000000"
" CV","3.000000"
" Ca","1586.000000"
" Ce","130.000000"
" Ch","81.000000"
" Ci","151.000000"
" Cl","107.000000"
" Co","712.000000"
" Cr","183.000000"
" Cs","5.000000"
" Cu","53.000000"
" Cz","2.000000"
" Cà","2.000000"
" Cá","8.000000"
" Cè","1.000000"
" Cé","21.000000"
" Cò","17.000000"
" Có","4.000000"
" Cú","6.000000"
" D'","29.000000"
" D)","1.000000"
" D.","4.000000"
" DC","5.000000"
" DN","1.000000"
" DO","4.000000"
" DV","2.000000"
" Da","80.000000"
" De","333.000000"
" Dh","2.000000"
" Di","143.000000"
" Dn","4.000000"
" Do","110.000000"
" Dr","18.000000"
" Ds","1.000000"
" Du","101.000000"
" Dv","1.000000"
" Dw","2.000000"
" Dè","1.000000"
" Dé","29.000000"
" Dí","10.000000"
" Dö","1.000000"
" Dü","3.000000"
" D’","1.000000"
" E.","8.000000"
" EB","1.000000"
" EH","2.000000"
" EN","1.000000"
" EP","1.000000"
" ER","4.000000"
" ET","4.000000"
" EU","21.000000"
" Ea","2.000000"
" Eb","5.000000"
" Ec","16.000000"
" Ed","27.000000"
" Ef","1.000000"
" Eg","29.000000"
" Eh","2.000000"
" Ei","14.000000"
" El","1062.000000"
" Em","19.000000"
" En","309.000000"
" Eo","1.000000"
" Ep","9.000000"
" Eq","3.000000"
" Er","29.000000"
" Es","659.000000"
" Et","5.000000"
" Eu","111.000000"
" Ev","5.000000"
" Ex","38.000000"
" Ez","1.000000"
" F ","2.000000"
" F)","1.000000"
" F*","1.000000"
" F.","21.000000"
" FA","5.000000"
" FC","59.000000"
" FG","2.000000"
" FI","11.000000"
" FT","1.000000"
" FV","1.000000"
" Fa","66.000000"
" Fe","213.000000"
" Fi","109.000000"
" Fl","30.000000"
" Fo","192.000000"
" Fr","387.000000"
" Fu","98.000000"
" Fà","4.000000"
" Fé","1.000000"
" Fê","1.000000"
" Fí","1.000000"
" Fò","1.000000"
" Fó","2.000000"
" Fü","1.000000"
" G.","1.000000"
" GA","1.000000"
" GP","2.000000"
" GR","2.000000"
" GT","4.000000"
" Ga","311.000000"
" Gd","1.000000"
" Ge","207.000000"
" Gf","1.000000"
" Gh","1.000000"
" Gi","116.000000"
" Gl","16.000000"
" Go","159.000000"
" Gr","266.000000"
" Gu","392.000000"
" Gà","1.000000"
" Gá","5.000000"
" Gè","2.000000"
" Gé","1.000000"
" Gò","7.000000"
" Gó","10.000000"
" Gö","2.000000"
" Gü","11.000000"
" H.","5.000000"
" Ha","94.000000"
" He","75.000000"
" Hi","131.000000"
" Ho","71.000000"
" Hr","1.000000"
" Hu","33.000000"
" Hy","1.000000"
" Hä","1.000000"
" Hè","1.000000"
" Hé","4.000000"
" I ","59.000000"
" I)","3.000000"
" I,","47.000000"
" I-","4.000000"
" I.","7.000000"
" I/","1.000000"
" ID","1.000000"
" IE","1.000000"
" IF","1.000000"
" IG","1.000000"
" II","130.000000"
" IM","5.000000"
" IN","1.000000"
" IV","9.000000"
" IX","9.000000"
" Ia","4.000000"
" Ib","41.000000"
" Id","2.000000"
" Ie","1.000000"
" Ig","13.000000"
" Ik","1.000000"
" Il","57.000000"
" Im","22.000000"
" In","155.000000"
" Io","1.000000"
" Ir","24.000000"
" Is","128.000000"
" It","43.000000"
" Iu","11.000000"
" Iv","6.000000"
" Iw","1.000000"
" Iz","2.000000"
" Ià","2.000000"
" Iñ","1.000000"
" Ió","1.000000"
" J ","3.000000"
" J.","11.000000"
" Ja","143.000000"
" Je","106.000000"
" Ji","18.000000"
" Jo","481.000000"
" Jr","7.000000"
" Ju","179.000000"
" Jx","3.000000"
" Jà","1.000000"
" Jú","6.000000"
" KP","1.000000"
" Ka","28.000000"
" Ke","25.000000"
" Kh","2.000000"
" Ki","20.000000"
" Kl","1.000000"
" Kn","3.000000"
" Ko","36.000000"
" Kr","7.000000"
" Ku","33.000000"
" Kw","2.000000"
" Ké","5.000000"
" Kí","3.000000"
" Kö","1.000000"
" L'","270.000000"
" L.","14.000000"
" LE","1.000000"
" LG","2.000000"
" LO","1.000000"
" LP","1.000000"
" La","610.000000"
" Lc","1.000000"
" Le","228.000000"
" Li","101.000000"
" Ll","311.000000"
" Lo","94.000000"
" Lu","63.000000"
" Lv","1.000000"
" Ly","1.000000"
" Lá","4.000000"
" Lé","4.000000"
" Lí","25.000000"
" Ló","25.000000"
" L’","4.000000"
" M'","1.000000"
" M-","1.000000"
" M.","11.000000"
" MB","1.000000"
" MI","1.000000"
" MN","1.000000"
" MT","4.000000"
" MV","1.000000"
" Ma","1019.000000"
" Mc","9.000000"
" Me","264.000000"
" Mi","441.000000"
" Mo","404.000000"
" Mr","1.000000"
" Mu","223.000000"
" Mà","9.000000"
" Má","7.000000"
" Mè","46.000000"
" Mé","25.000000"
" Mí","2.000000"
" Mò","5.000000"
" Mó","21.000000"
" Mô","1.000000"
" Mú","37.000000"
" Mü","2.000000"
" N'","1.000000"
" N-","1.000000"
" N.","2.000000"
" NA","3.000000"
" NB","3.000000"
" NC","2.000000"
" NS","4.000000"
" NU","4.000000"
" Na","202.000000"
" Ne","61.000000"
" Ni","46.000000"
" No","267.000000"
" Nu","14.000000"
" Nà","7.000000"
" Nè","3.000000"
" Né","3.000000"
" Nó","3.000000"
" Nú","8.000000"
" O'","3.000000"
" OM","1.000000"
" ON","1.000000"
" Oa","1.000000"
" Ob","18.000000"
" Oc","30.000000"
" Od","3.000000"
" Oe","5.000000"
" Of","4.000000"
" Oh","1.000000"
" Oi","3.000000"
" Ok","7.000000"
" Ol","85.000000"
" Om","2.000000"
" On","5.000000"
" Op","9.000000"
" Or","78.000000"
" Os","10.000000"
" Ot","14.000000"
" Ou","1.000000"
" Ov","11.000000"
" Ow","3.000000"
" Oz","4.000000"
" Oï","1.000000"
" P.","3.000000"
" PC","1.000000"
" PI","18.000000"
" PN","3.000000"
" PO","2.000000"
" PP","4.000000"
" PR","5.000000"
" PS","26.000000"
" Pa","751.000000"
" Pe","381.000000"
" Pf","1.000000"
" Ph","9.000000"
" Pi","179.000000"
" Pl","96.000000"
" Po","291.000000"
" Pr","330.000000"
" Pu","130.000000"
" Py","2.000000"
" Pz","1.000000"
" Pà","3.000000"
" Pé","28.000000"
" Pú","10.000000"
" Qa","5.000000"
" Qu","87.000000"
" R.","5.000000"
" RA","4.000000"
" RC","12.000000"
" RE","3.000000"
" RM","1.000000"
" RT","1.000000"
" RV","1.000000"
" Ra","168.000000"
" Re","476.000000"
" Rh","1.000000"
" Ri","110.000000"
" Ro","296.000000"
" Ru","57.000000"
" Ry","1.000000"
" Rà","8.000000"
" Rè","4.000000"
" Ré","2.000000"
" Rí","10.000000"
" Rò","1.000000"
" Rö","1.000000"
" Rú","39.000000"
" S'","32.000000"
" S-","3.000000"
" S.","13.000000"
" SC","5.000000"
" SE","2.000000"
" SL","1.000000"
" SM","3.000000"
" SO","1.000000"
" SS","1.000000"
" Sa","695.000000"
" Sc","28.000000"
" Se","454.000000"
" Sh","17.000000"
" Si","92.000000"
" Sk","2.000000"
" Sl","6.000000"
" Sm","9.000000"
" So","243.000000"
" Sp","35.000000"
" Sr","11.000000"
" St","71.000000"
" Su","154.000000"
" Sv","3.000000"
" Sw","4.000000"
" Sy","4.000000"
" Sz","1.000000"
" Sà","6.000000"
" Sá","33.000000"
" Sè","12.000000"
" Sí","32.000000"
" Sò","1.000000"
" Só","9.000000"
" Sü","1.000000"
" T ","2.000000"
" T-","2.000000"
" T.","3.000000"
" T1","1.000000"
" T2","2.000000"
" TE","3.000000"
" TG","2.000000"
" TM","1.000000"
" TN","1.000000"
" TO","1.000000"
" TP","4.000000"
" TV","14.000000"
" TW","1.000000"
" Ta","241.000000"
" Te","192.000000"
" Th","23.000000"
" Ti","36.000000"
" To","220.000000"
" Tr","155.000000"
" Ts","5.000000"
" Tu","41.000000"
" Tw","1.000000"
" Tx","16.000000"
" Tz","6.000000"
" Tà","10.000000"
" Tâ","1.000000"
" Tè","4.000000"
" Té","9.000000"
" Tí","1.000000"
" Tò","2.000000"
" T’","1.000000"
" U-","2.000000"
" UB","1.000000"
" UE","12.000000"
" UG","3.000000"
" UN","4.000000"
" UP","2.000000"
" US","1.000000"
" Ub","3.000000"
" Uc","8.000000"
" Ud","1.000000"
" Uh","4.000000"
" Uj","1.000000"
" Ul","1.000000"
" Un","476.000000"
" Ur","36.000000"
" Us","3.000000"
" Ut","9.000000"
" Uñ","1.000000"
" V ","9.000000"
" V)","1.000000"
" V.","23.000000"
" V8","1.000000"
" VI","27.000000"
" VO","2.000000"
" Va","328.000000"
" Ve","115.000000"
" Vi","204.000000"
" Vl","2.000000"
" Vo","18.000000"
" Vu","4.000000"
" Vá","1.000000"
" Vé","1.000000"
" Ví","11.000000"
" W.","2.000000"
" Wa","62.000000"
" We","23.000000"
" Wh","2.000000"
" Wi","53.000000"
" Wo","22.000000"
" Wr","4.000000"
" Wu","1.000000"
" Wy","4.000000"
" X ","2.000000"
" X,","2.000000"
" XI","24.000000"
" XV","20.000000"
" XX","10.000000"
" Xa","63.000000"
" Xe","1.000000"
" Xi","53.000000"
" Xu","1.000000"
" Xv","1.000000"
" Xà","1.000000"
" Xè","1.000000"
" Ya","14.000000"
" Yc","2.000000"
" Ye","2.000000"
" Yi","6.000000"
" Yo","50.000000"
" Yr","1.000000"
" Yu","3.000000"
" Yv","1.000000"
" Yá","1.000000"
" Za","81.000000"
" Ze","13.000000"
" Zi","4.000000"
" Zl","1.000000"
" Zo","4.000000"
" Zu","2.000000"
" Zè","1.000000"
" Zú","1.000000"
" Zü","1.000000"
" [.","2.000000"
" [1","4.000000"
" [2","3.000000"
" [4","1.000000"
" [5","8.000000"
" [6","8.000000"
" [7","2.000000"
" [P","26.000000"
" [e","1.000000"
" [m","3.000000"
" […","4.000000"
" a ","4791.000000"
" aC","10.000000"
" ab","182.000000"
" ac","659.000000"
" ad","154.000000"
" ae","17.000000"
" af","135.000000"
" ag","119.000000"
" ah","1.000000"
" ai","242.000000"
" aj","55.000000"
" al","2744.000000"
" am","1909.000000"
" an","873.000000"
" ap","202.000000"
" aq","475.000000"
" ar","580.000000"
" as","278.000000"
" at","191.000000"
" au","197.000000"
" av","139.000000"
" aè","13.000000"
" aï","15.000000"
" ba","475.000000"
" be","127.000000"
" bi","59.000000"
" bl","105.000000"
" bo","164.000000"
" br","164.000000"
" bu","44.000000"
" bà","91.000000"
" bè","13.000000"
" bé","43.000000"
" bú","2.000000"
" cO","1.000000"
" ca","2555.000000"
" cd","1.000000"
" ce","375.000000"
" ch","15.000000"
" ci","496.000000"
" cl","245.000000"
" cm","1.000000"
" co","4768.000000"
" cr","493.000000"
" cu","214.000000"
" cà","63.000000"
" cè","8.000000"
" cí","3.000000"
" cò","14.000000"
" có","3.000000"
" cú","2.000000"
" d'","2792.000000"
" dC","2.000000"
" da","288.000000"
" de","17425.000000"
" di","1611.000000"
" do","584.000000"
" dr","124.000000"
" du","432.000000"
" d´","1.000000"
" dè","62.000000"
" dì","1.000000"
" dí","2.000000"
" dò","36.000000"
" dó","2.000000"
" d’","63.000000"
" e ","4.000000"
" eb","1.000000"
" ec","159.000000"
" ed","56.000000"
" ef","45.000000"
" eg","11.000000"
" ei","5.000000"
" el","7021.000000"
" em","198.000000"
" en","3527.000000"
" ep","14.000000"
" eq","116.000000"
" er","262.000000"
" es","3103.000000"
" et","54.000000"
" eu","142.000000"
" ev","55.000000"
" ex","559.000000"
" ez","1.000000"
" f.","1.000000"
" fa","356.000000"
" fe","858.000000"
" fi","795.000000"
" fl","46.000000"
" fo","959.000000"
" fr","425.000000"
" fu","287.000000"
" fà","47.000000"
" fè","10.000000"
" fí","15.000000"
" fò","2.000000"
" fó","2.000000"
" ga","163.000000"
" ge","430.000000"
" gi","45.000000"
" gl","27.000000"
" gn","1.000000"
" go","506.000000"
" gr","611.000000"
" gu","483.000000"
" gè","10.000000"
" gò","2.000000"
" h ","1.000000"
" ha","874.000000"
" he","52.000000"
" hi","391.000000"
" hm","2.000000"
" ho","224.000000"
" hu","71.000000"
" hà","4.000000"
" hí","3.000000"
" i ","5825.000000"
" i,","75.000000"
" i-","2.000000"
" ib","13.000000"
" ic","3.000000"
" id","68.000000"
" ig","29.000000"
" ii","1.000000"
" il","52.000000"
" im","425.000000"
" in","1620.000000"
" ir","19.000000"
" is","59.000000"
" it","66.000000"
" iu","2.000000"
" ix","2.000000"
" iz","1.000000"
" ja","249.000000"
" je","15.000000"
" ji","1.000000"
" jo","104.000000"
" ju","838.000000"
" jú","1.000000"
" ka","4.000000"
" kh","1.000000"
" ki","4.000000"
" km","29.000000"
" kà","1.000000"
" l'","3275.000000"
" l-","1.000000"
" la","7117.000000"
" le","2045.000000"
" li","270.000000"
" ll","949.000000"
" lo","94.000000"
" lu","15.000000"
" là","3.000000"
" lè","1.000000"
" lí","89.000000"
" lò","1.000000"
" l’","61.000000"
" m ","1.000000"
" m'","8.000000"
" m)","6.000000"
" m,","1.000000"
" m.","1.000000"
" m;","1.000000"
" ma","1544.000000"
" me","707.000000"
" mi","931.000000"
" mm","5.000000"
" mo","804.000000"
" ms","2.000000"
" mu","281.000000"
" my","1.000000"
" mà","89.000000"
" má","1.000000"
" mè","23.000000"
" mé","880.000000"
" mí","21.000000"
" mò","4.000000"
" mó","110.000000"
" mú","42.000000"
" m’","2.000000"
" n'","21.000000"
" na","381.000000"
" ne","199.000000"
" ni","135.000000"
" no","1647.000000"
" nu","34.000000"
" né","29.000000"
" nò","2.000000"
" nú","34.000000"
" n’","3.000000"
" o ","284.000000"
" o,","1.000000"
" ob","382.000000"
" oc","198.000000"
" od","3.000000"
" oe","4.000000"
" of","218.000000"
" oi","1.000000"
" ok","1.000000"
" ol","16.000000"
" om","5.000000"
" on","246.000000"
" op","81.000000"
" or","239.000000"
" os","20.000000"
" ot","6.000000"
" ov","6.000000"
" pa","2004.000000"
" pe","3527.000000"
" pi","195.000000"
" pl","269.000000"
" po","1575.000000"
" pr","2777.000000"
" pu","236.000000"
" pà","10.000000"
" pá","3.000000"
" pè","20.000000"
" pò","1.000000"
" pú","92.000000"
" qa","7.000000"
" qu","3684.000000"
" qü","12.000000"
" ra","103.000000"
" re","2798.000000"
" ri","140.000000"
" ro","163.000000"
" ru","65.000000"
" rà","71.000000"
" rè","56.000000"
" rê","1.000000"
" rí","2.000000"
" s'","490.000000"
" s.","4.000000"
" sa","215.000000"
" se","3967.000000"
" sh","1.000000"
" si","589.000000"
" sl","1.000000"
" so","916.000000"
" sp","7.000000"
" st","4.000000"
" su","651.000000"
" sè","61.000000"
" sé","2.000000"
" sí","21.000000"
" sò","7.000000"
" só","228.000000"
" sú","2.000000"
" s’","10.000000"
" ta","804.000000"
" te","1202.000000"
" th","4.000000"
" ti","172.000000"
" tl","1.000000"
" to","717.000000"
" tr","1008.000000"
" ts","1.000000"
" tu","59.000000"
" tw","1.000000"
" tx","3.000000"
" tà","5.000000"
" tè","91.000000"
" té","88.000000"
" tí","89.000000"
" tò","3.000000"
" tú","1.000000"
" t’","5.000000"
" u ","8.000000"
" u,","1.000000"
" ub","8.000000"
